date,mode,ridership,rank
2019-05-16,rail_monorail,30333.0,4.0
2019-05-17,rail_lrt_kj,328270.0,1.0
2019-05-17,rail_lrt_ampang,219217.0,2.0
2019-05-17,rail_mrt_kajang,212295.0,3.0
2019-05-17,rail_monorail,32860.0,4.0
2019-05-18,rail_lrt_kj,138106.0,1.0
2019-05-18,rail_lrt_ampang,129118.0,2.0
2019-05-18,rail_mrt_kajang,108974.0,3.0
2019-05-18,rail_monorail,26179.0,4.0
2019-05-19,rail_lrt_kj,116418.0,1.0
2019-05-19,rail_lrt_ampang,105922.0,2.0
2019-05-19,rail_mrt_kajang,94901.0,3.0
2019-05-19,rail_monorail,25986.0,4.0
2019-05-20,rail_lrt_kj,112665.0,1.0
2019-05-20,rail_lrt_ampang,101298.0,2.0
2019-05-20,rail_mrt_kajang,92033.0,3.0
2019-05-20,rail_monorail,20919.0,4.0
2019-05-21,rail_lrt_kj,262881.0,1.0
2019-05-21,rail_lrt_ampang,181172.0,2.0
2019-05-21,rail_mrt_kajang,171055.0,3.0
2019-05-21,rail_monorail,27911.0,4.0
2019-05-22,rail_lrt_kj,122774.0,1.0
2019-05-22,rail_lrt_ampang,107977.0,2.0
2019-05-22,rail_mrt_kajang,97824.0,3.0
2019-05-22,rail_monorail,20569.0,4.0
2019-05-23,rail_lrt_kj,307464.0,1.0
2019-05-23,rail_lrt_ampang,202477.0,2.0
2019-05-23,rail_mrt_kajang,192861.0,3.0
2019-05-23,rail_monorail,29857.0,4.0
2019-05-24,rail_lrt_kj,328454.0,1.0
2019-05-24,rail_lrt_ampang,217897.0,2.0
2019-05-24,rail_mrt_kajang,210308.0,3.0
2019-05-24,rail_monorail,33016.0,4.0
2019-05-25,rail_lrt_kj,152077.0,1.0
2019-05-25,rail_lrt_ampang,145493.0,2.0
2019-05-25,rail_mrt_kajang,119347.0,3.0
2019-05-25,rail_monorail,27337.0,4.0
2019-05-26,rail_lrt_kj,125480.0,1.0
2019-05-26,rail_lrt_ampang,124385.0,2.0
2019-05-26,rail_mrt_kajang,101734.0,3.0
2019-05-26,rail_monorail,25993.0,4.0
2019-05-27,rail_lrt_kj,311648.0,1.0
2019-05-27,rail_lrt_ampang,206027.0,2.0
2019-05-27,rail_mrt_kajang,195618.0,3.0
2019-05-27,rail_monorail,33911.0,4.0
2019-05-28,rail_lrt_kj,319008.0,1.0
2019-05-28,rail_lrt_ampang,206520.0,2.0
2019-05-28,rail_mrt_kajang,199063.0,3.0
2019-05-28,rail_monorail,33538.0,4.0
2019-05-29,rail_lrt_kj,319730.0,1.0
2019-05-29,rail_lrt_ampang,209382.0,2.0
2019-05-29,rail_mrt_kajang,204037.0,3.0
2019-05-29,rail_monorail,34171.0,4.0
2019-05-30,rail_lrt_kj,321934.0,1.0
2019-05-30,rail_lrt_ampang,207701.0,2.0
2019-05-30,rail_mrt_kajang,203725.0,3.0
2019-05-30,rail_monorail,35097.0,4.0
2019-05-31,rail_lrt_kj,331805.0,1.0
2019-05-31,rail_lrt_ampang,220204.0,2.0
2019-05-31,rail_mrt_kajang,215295.0,3.0
2019-05-31,rail_monorail,37263.0,4.0
2019-06-01,rail_lrt_kj,156277.0,1.0
2019-06-01,rail_lrt_ampang,147554.0,2.0
2019-06-01,rail_mrt_kajang,118897.0,3.0
2019-06-01,rail_monorail,30338.0,4.0
2019-06-02,rail_lrt_kj,128493.0,1.0
2019-06-02,rail_lrt_ampang,120712.0,2.0
2019-06-02,rail_mrt_kajang,101592.0,3.0
2019-06-02,rail_monorail,29060.0,4.0
2019-06-03,rail_lrt_kj,253244.0,1.0
2019-06-03,rail_lrt_ampang,177463.0,2.0
2019-06-03,rail_mrt_kajang,165676.0,3.0
2019-06-03,rail_monorail,33891.0,4.0
2019-06-04,rail_lrt_kj,219687.0,1.0
2019-06-04,rail_lrt_ampang,161474.0,2.0
2019-06-04,rail_mrt_kajang,152340.0,3.0
2019-06-04,rail_monorail,33778.0,4.0
2019-06-05,rail_lrt_kj,146230.0,1.0
2019-06-05,rail_mrt_kajang,110796.0,2.0
2019-06-05,rail_lrt_ampang,101031.0,3.0
2019-06-05,rail_monorail,27618.0,4.0
2019-06-06,rail_lrt_kj,139081.0,1.0
2019-06-06,rail_mrt_kajang,106402.0,2.0
2019-06-06,rail_lrt_ampang,100668.0,3.0
2019-06-06,rail_monorail,29320.0,4.0
2019-06-07,rail_lrt_kj,187797.0,1.0
2019-06-07,rail_lrt_ampang,135225.0,2.0
2019-06-07,rail_mrt_kajang,135153.0,3.0
2019-06-07,rail_monorail,30229.0,4.0
2019-06-08,rail_lrt_kj,120294.0,1.0
2019-06-08,rail_mrt_kajang,99511.0,2.0
2019-06-08,rail_lrt_ampang,98302.0,3.0
2019-06-08,rail_monorail,24597.0,4.0
2019-06-09,rail_lrt_kj,114728.0,1.0
2019-06-09,rail_lrt_ampang,97557.0,2.0
2019-06-09,rail_mrt_kajang,96217.0,3.0
2019-06-09,rail_monorail,21515.0,4.0
2019-06-10,rail_lrt_kj,268886.0,1.0
2019-06-10,rail_lrt_ampang,183372.0,2.0
2019-06-10,rail_mrt_kajang,178297.0,3.0
2019-06-10,rail_monorail,28897.0,4.0
2019-06-11,rail_lrt_kj,297717.0,1.0
2019-06-11,rail_lrt_ampang,198161.0,2.0
2019-06-11,rail_mrt_kajang,189932.0,3.0
2019-06-11,rail_monorail,30649.0,4.0
2019-06-12,rail_lrt_kj,306613.0,1.0
2019-06-12,rail_lrt_ampang,198286.0,2.0
2019-06-12,rail_mrt_kajang,196442.0,3.0
2019-06-12,rail_monorail,31290.0,4.0
2019-06-13,rail_lrt_kj,309099.0,1.0
2019-06-13,rail_lrt_ampang,199285.0,2.0
2019-06-13,rail_mrt_kajang,196975.0,3.0
2019-06-13,rail_monorail,31067.0,4.0
2019-06-14,rail_lrt_kj,323324.0,1.0
2019-06-14,rail_mrt_kajang,210887.0,2.0
2019-06-14,rail_lrt_ampang,210190.0,3.0
2019-06-14,rail_monorail,33622.0,4.0
2019-06-15,rail_lrt_kj,147057.0,1.0
2019-06-15,rail_lrt_ampang,126345.0,2.0
2019-06-15,rail_mrt_kajang,125207.0,3.0
2019-06-15,rail_monorail,27518.0,4.0
2019-06-16,rail_lrt_kj,121607.0,1.0
2019-06-16,rail_lrt_ampang,104970.0,2.0
2019-06-16,rail_mrt_kajang,102366.0,3.0
2019-06-16,rail_monorail,23573.0,4.0
2019-06-17,rail_lrt_kj,306584.0,1.0
2019-06-17,rail_lrt_ampang,199277.0,2.0
2019-06-17,rail_mrt_kajang,195025.0,3.0
2019-06-17,rail_monorail,31121.0,4.0
2019-06-18,rail_lrt_kj,315968.0,1.0
2019-06-18,rail_lrt_ampang,201181.0,2.0
2019-06-18,rail_mrt_kajang,198007.0,3.0
2019-06-18,rail_monorail,30941.0,4.0
2019-06-19,rail_lrt_kj,321455.0,1.0
2019-06-19,rail_lrt_ampang,204388.0,2.0
2019-06-19,rail_mrt_kajang,202709.0,3.0
2019-06-19,rail_monorail,33375.0,4.0
2019-06-20,rail_lrt_kj,321595.0,1.0
2019-06-20,rail_lrt_ampang,203806.0,2.0
2019-06-20,rail_mrt_kajang,200984.0,3.0
2019-06-20,rail_monorail,34117.0,4.0
2019-06-21,rail_lrt_kj,333322.0,1.0
2019-06-21,rail_mrt_kajang,217752.0,2.0
2019-06-21,rail_lrt_ampang,217381.0,3.0
2019-06-21,rail_monorail,36665.0,4.0
2019-06-22,rail_lrt_kj,156379.0,1.0
2019-06-22,rail_lrt_ampang,135017.0,2.0
2019-06-22,rail_mrt_kajang,131673.0,3.0
2019-06-22,rail_monorail,29369.0,4.0
2019-06-23,rail_lrt_kj,126129.0,1.0
2019-06-23,rail_lrt_ampang,114790.0,2.0
2019-06-23,rail_mrt_kajang,106698.0,3.0
2019-06-23,rail_monorail,24747.0,4.0
2019-06-24,rail_lrt_kj,282823.0,1.0
2019-06-24,rail_lrt_ampang,179236.0,2.0
2019-06-24,rail_mrt_kajang,157649.0,3.0
2019-06-24,rail_monorail,32731.0,4.0
2019-06-25,rail_lrt_kj,314328.0,1.0
2019-06-25,rail_lrt_ampang,202288.0,2.0
2019-06-25,rail_mrt_kajang,200250.0,3.0
2019-06-25,rail_monorail,32702.0,4.0
2019-06-26,rail_lrt_kj,318462.0,1.0
2019-06-26,rail_mrt_kajang,205837.0,2.0
2019-06-26,rail_lrt_ampang,204467.0,3.0
2019-06-26,rail_monorail,32320.0,4.0
2019-06-27,rail_lrt_kj,319535.0,1.0
2019-06-27,rail_mrt_kajang,206155.0,2.0
2019-06-27,rail_lrt_ampang,205621.0,3.0
2019-06-27,rail_monorail,33636.0,4.0
2019-06-28,rail_lrt_kj,338865.0,1.0
2019-06-28,rail_mrt_kajang,222749.0,2.0
2019-06-28,rail_lrt_ampang,220591.0,3.0
2019-06-28,rail_monorail,38020.0,4.0
2019-06-29,rail_lrt_kj,166462.0,1.0
2019-06-29,rail_mrt_kajang,141483.0,2.0
2019-06-29,rail_lrt_ampang,139646.0,3.0
2019-06-29,rail_monorail,33289.0,4.0
2019-06-30,rail_lrt_kj,138523.0,1.0
2019-06-30,rail_mrt_kajang,120030.0,2.0
2019-06-30,rail_lrt_ampang,118580.0,3.0
2019-06-30,rail_monorail,28361.0,4.0
2019-07-01,rail_lrt_kj,313644.0,1.0
2019-07-01,rail_lrt_ampang,206240.0,2.0
2019-07-01,rail_mrt_kajang,202287.0,3.0
2019-07-01,rail_monorail,34152.0,4.0
2019-07-02,rail_lrt_kj,318912.0,1.0
2019-07-02,rail_lrt_ampang,204731.0,2.0
2019-07-02,rail_mrt_kajang,203875.0,3.0
2019-07-02,rail_monorail,33155.0,4.0
2019-07-03,rail_lrt_kj,323874.0,1.0
2019-07-03,rail_mrt_kajang,208694.0,2.0
2019-07-03,rail_lrt_ampang,206019.0,3.0
2019-07-03,rail_monorail,34580.0,4.0
2019-07-04,rail_lrt_kj,327436.0,1.0
2019-07-04,rail_mrt_kajang,208680.0,2.0
2019-07-04,rail_lrt_ampang,206679.0,3.0
2019-07-04,rail_monorail,34371.0,4.0
2019-07-05,rail_lrt_kj,350399.0,1.0
2019-07-05,rail_mrt_kajang,228075.0,2.0
2019-07-05,rail_lrt_ampang,225277.0,3.0
2019-07-05,rail_monorail,40011.0,4.0
2019-07-06,rail_lrt_kj,181921.0,1.0
2019-07-06,rail_lrt_ampang,156601.0,2.0
2019-07-06,rail_mrt_kajang,145090.0,3.0
2019-07-06,rail_monorail,34690.0,4.0
2019-07-07,rail_lrt_kj,136371.0,1.0
2019-07-07,rail_mrt_kajang,118153.0,2.0
2019-07-07,rail_lrt_ampang,118050.0,3.0
2019-07-07,rail_monorail,29491.0,4.0
2019-07-08,rail_lrt_kj,319218.0,1.0
2019-07-08,rail_lrt_ampang,208335.0,2.0
2019-07-08,rail_mrt_kajang,205816.0,3.0
2019-07-08,rail_monorail,36097.0,4.0
2019-07-09,rail_lrt_kj,321242.0,1.0
2019-07-09,rail_mrt_kajang,207637.0,2.0
2019-07-09,rail_lrt_ampang,206291.0,3.0
2019-07-09,rail_monorail,34172.0,4.0
2019-07-10,rail_lrt_kj,324807.0,1.0
2019-07-10,rail_mrt_kajang,210849.0,2.0
2019-07-10,rail_lrt_ampang,205018.0,3.0
2019-07-10,rail_monorail,34814.0,4.0
2019-07-11,rail_lrt_kj,324597.0,1.0
2019-07-11,rail_mrt_kajang,208949.0,2.0
2019-07-11,rail_lrt_ampang,205382.0,3.0
2019-07-11,rail_monorail,34539.0,4.0
2019-07-12,rail_lrt_kj,348340.0,1.0
2019-07-12,rail_mrt_kajang,228301.0,2.0
2019-07-12,rail_lrt_ampang,226326.0,3.0
2019-07-12,rail_monorail,39244.0,4.0
2019-07-13,rail_lrt_kj,175782.0,1.0
2019-07-13,rail_mrt_kajang,140499.0,2.0
2019-07-13,rail_lrt_ampang,138415.0,3.0
2019-07-13,rail_monorail,32331.0,4.0
2019-07-14,rail_lrt_kj,139093.0,1.0
2019-07-14,rail_mrt_kajang,113531.0,2.0
2019-07-14,rail_lrt_ampang,112109.0,3.0
2019-07-14,rail_monorail,27656.0,4.0
2019-07-15,rail_lrt_kj,317127.0,1.0
2019-07-15,rail_lrt_ampang,206579.0,2.0
2019-07-15,rail_mrt_kajang,204208.0,3.0
2019-07-15,rail_monorail,33905.0,4.0
2019-07-16,rail_lrt_kj,319251.0,1.0
2019-07-16,rail_mrt_kajang,204118.0,2.0
2019-07-16,rail_lrt_ampang,202785.0,3.0
2019-07-16,rail_monorail,32553.0,4.0
2019-07-17,rail_lrt_kj,322933.0,1.0
2019-07-17,rail_mrt_kajang,209365.0,2.0
2019-07-17,rail_lrt_ampang,206487.0,3.0
2019-07-17,rail_monorail,33676.0,4.0
2019-07-18,rail_lrt_kj,326934.0,1.0
2019-07-18,rail_mrt_kajang,207655.0,2.0
2019-07-18,rail_lrt_ampang,206955.0,3.0
2019-07-18,rail_monorail,34254.0,4.0
2019-07-19,rail_lrt_kj,342441.0,1.0
2019-07-19,rail_mrt_kajang,224094.0,2.0
2019-07-19,rail_lrt_ampang,220002.0,3.0
2019-07-19,rail_monorail,36807.0,4.0
2019-07-20,rail_lrt_kj,157147.0,1.0
2019-07-20,rail_mrt_kajang,131312.0,2.0
2019-07-20,rail_lrt_ampang,130646.0,3.0
2019-07-20,rail_monorail,29337.0,4.0
2019-07-21,rail_lrt_kj,125746.0,1.0
2019-07-21,rail_lrt_ampang,107384.0,2.0
2019-07-21,rail_mrt_kajang,106549.0,3.0
2019-07-21,rail_monorail,24647.0,4.0
2019-07-22,rail_lrt_kj,314056.0,1.0
2019-07-22,rail_lrt_ampang,202326.0,2.0
2019-07-22,rail_mrt_kajang,198820.0,3.0
2019-07-22,rail_monorail,33064.0,4.0
2019-07-23,rail_lrt_kj,319810.0,1.0
2019-07-23,rail_mrt_kajang,203705.0,2.0
2019-07-23,rail_lrt_ampang,201995.0,3.0
2019-07-23,rail_monorail,32590.0,4.0
2019-07-24,rail_lrt_kj,321532.0,1.0
2019-07-24,rail_mrt_kajang,204908.0,2.0
2019-07-24,rail_lrt_ampang,202907.0,3.0
2019-07-24,rail_monorail,32996.0,4.0
2019-07-25,rail_lrt_kj,327835.0,1.0
2019-07-25,rail_lrt_ampang,206953.0,2.0
2019-07-25,rail_mrt_kajang,206216.0,3.0
2019-07-25,rail_monorail,34344.0,4.0
2019-07-26,rail_lrt_kj,346788.0,1.0
2019-07-26,rail_lrt_ampang,226291.0,2.0
2019-07-26,rail_mrt_kajang,224807.0,3.0
2019-07-26,rail_monorail,38744.0,4.0
2019-07-27,rail_lrt_ampang,181336.0,1.0
2019-07-27,rail_lrt_kj,171755.0,2.0
2019-07-27,rail_mrt_kajang,137225.0,3.0
2019-07-27,rail_monorail,33003.0,4.0
2019-07-28,rail_lrt_kj,134700.0,1.0
2019-07-28,rail_mrt_kajang,114675.0,2.0
2019-07-28,rail_lrt_ampang,113715.0,3.0
2019-07-28,rail_monorail,30407.0,4.0
2019-07-29,rail_lrt_kj,299820.0,1.0
2019-07-29,rail_mrt_kajang,196756.0,2.0
2019-07-29,rail_lrt_ampang,196671.0,3.0
2019-07-29,rail_monorail,34764.0,4.0
2019-07-30,rail_lrt_kj,139845.0,1.0
2019-07-30,rail_mrt_kajang,121673.0,2.0
2019-07-30,rail_lrt_ampang,112075.0,3.0
2019-07-30,rail_monorail,26337.0,4.0
2019-07-31,rail_lrt_kj,321874.0,1.0
2019-07-31,rail_lrt_ampang,206642.0,2.0
2019-07-31,rail_mrt_kajang,202720.0,3.0
2019-07-31,rail_monorail,34074.0,4.0
2019-08-01,rail_lrt_kj,324130.0,1.0
2019-08-01,rail_lrt_ampang,206290.0,2.0
2019-08-01,rail_mrt_kajang,205494.0,3.0
2019-08-01,rail_monorail,33974.0,4.0
2019-08-02,rail_lrt_kj,341205.0,1.0
2019-08-02,rail_mrt_kajang,220429.0,2.0
2019-08-02,rail_lrt_ampang,219047.0,3.0
2019-08-02,rail_monorail,37326.0,4.0
2019-08-03,rail_lrt_kj,163883.0,1.0
2019-08-03,rail_lrt_ampang,135102.0,2.0
2019-08-03,rail_mrt_kajang,131183.0,3.0
2019-08-03,rail_monorail,31754.0,4.0
2019-08-04,rail_lrt_kj,131532.0,1.0
2019-08-04,rail_lrt_ampang,111183.0,2.0
2019-08-04,rail_mrt_kajang,106098.0,3.0
2019-08-04,rail_monorail,26542.0,4.0
2019-08-05,rail_lrt_kj,320013.0,1.0
2019-08-05,rail_lrt_ampang,205543.0,2.0
2019-08-05,rail_mrt_kajang,202861.0,3.0
2019-08-05,rail_monorail,34030.0,4.0
2019-08-06,rail_lrt_kj,324338.0,1.0
2019-08-06,rail_lrt_ampang,205029.0,2.0
2019-08-06,rail_mrt_kajang,204220.0,3.0
2019-08-06,rail_monorail,33438.0,4.0
2019-08-07,rail_lrt_kj,325430.0,1.0
2019-08-07,rail_mrt_kajang,209389.0,2.0
2019-08-07,rail_lrt_ampang,208056.0,3.0
2019-08-07,rail_monorail,34241.0,4.0
2019-08-08,rail_lrt_kj,332273.0,1.0
2019-08-08,rail_lrt_ampang,214012.0,2.0
2019-08-08,rail_mrt_kajang,210683.0,3.0
2019-08-08,rail_monorail,35730.0,4.0
2019-08-09,rail_lrt_kj,347450.0,1.0
2019-08-09,rail_lrt_ampang,233402.0,2.0
2019-08-09,rail_mrt_kajang,231682.0,3.0
2019-08-09,rail_monorail,40048.0,4.0
2019-08-10,rail_lrt_kj,148139.0,1.0
2019-08-10,rail_lrt_ampang,130949.0,2.0
2019-08-10,rail_mrt_kajang,127441.0,3.0
2019-08-10,rail_monorail,31871.0,4.0
2019-08-11,rail_lrt_kj,136020.0,1.0
2019-08-11,rail_mrt_kajang,116210.0,2.0
2019-08-11,rail_lrt_ampang,107846.0,3.0
2019-08-11,rail_monorail,32376.0,4.0
2019-08-12,rail_lrt_kj,132383.0,1.0
2019-08-12,rail_mrt_kajang,115075.0,2.0
2019-08-12,rail_lrt_ampang,110487.0,3.0
2019-08-12,rail_monorail,27074.0,4.0
2019-08-13,rail_lrt_kj,287637.0,1.0
2019-08-13,rail_mrt_kajang,191288.0,2.0
2019-08-13,rail_lrt_ampang,189391.0,3.0
2019-08-13,rail_monorail,31604.0,4.0
2019-08-14,rail_lrt_kj,311820.0,1.0
2019-08-14,rail_mrt_kajang,203351.0,2.0
2019-08-14,rail_lrt_ampang,198949.0,3.0
2019-08-14,rail_monorail,35244.0,4.0
2019-08-15,rail_lrt_kj,322006.0,1.0
2019-08-15,rail_mrt_kajang,208703.0,2.0
2019-08-15,rail_lrt_ampang,203952.0,3.0
2019-08-15,rail_monorail,37436.0,4.0
2019-08-16,rail_lrt_kj,326949.0,1.0
2019-08-16,rail_mrt_kajang,213986.0,2.0
2019-08-16,rail_lrt_ampang,208329.0,3.0
2019-08-16,rail_monorail,36905.0,4.0
2019-08-17,rail_lrt_kj,160816.0,1.0
2019-08-17,rail_lrt_ampang,139642.0,2.0
2019-08-17,rail_mrt_kajang,126704.0,3.0
2019-08-17,rail_monorail,29418.0,4.0
2019-08-18,rail_lrt_kj,124744.0,1.0
2019-08-18,rail_lrt_ampang,105868.0,2.0
2019-08-18,rail_mrt_kajang,103757.0,3.0
2019-08-18,rail_monorail,24419.0,4.0
2019-08-19,rail_lrt_kj,312418.0,1.0
2019-08-19,rail_lrt_ampang,202151.0,2.0
2019-08-19,rail_mrt_kajang,198128.0,3.0
2019-08-19,rail_monorail,32310.0,4.0
2019-08-20,rail_lrt_kj,317255.0,1.0
2019-08-20,rail_lrt_ampang,200783.0,2.0
2019-08-20,rail_mrt_kajang,199596.0,3.0
2019-08-20,rail_monorail,33328.0,4.0
2019-08-21,rail_lrt_kj,319855.0,1.0
2019-08-21,rail_mrt_kajang,202776.0,2.0
2019-08-21,rail_lrt_ampang,202092.0,3.0
2019-08-21,rail_monorail,34302.0,4.0
2019-08-22,rail_lrt_kj,327419.0,1.0
2019-08-22,rail_lrt_ampang,204858.0,2.0
2019-08-22,rail_mrt_kajang,204584.0,3.0
2019-08-22,rail_monorail,36703.0,4.0
2019-08-23,rail_lrt_kj,337649.0,1.0
2019-08-23,rail_mrt_kajang,215383.0,2.0
2019-08-23,rail_lrt_ampang,215310.0,3.0
2019-08-23,rail_monorail,39149.0,4.0
2019-08-24,rail_lrt_kj,161421.0,1.0
2019-08-24,rail_lrt_ampang,132392.0,2.0
2019-08-24,rail_mrt_kajang,128064.0,3.0
2019-08-24,rail_monorail,31613.0,4.0
2019-08-25,rail_lrt_kj,130971.0,1.0
2019-08-25,rail_mrt_kajang,106170.0,2.0
2019-08-25,rail_lrt_ampang,105855.0,3.0
2019-08-25,rail_monorail,27208.0,4.0
2019-08-26,rail_lrt_kj,314404.0,1.0
2019-08-26,rail_lrt_ampang,200830.0,2.0
2019-08-26,rail_mrt_kajang,198558.0,3.0
2019-08-26,rail_monorail,34911.0,4.0
2019-08-27,rail_lrt_kj,318758.0,1.0
2019-08-27,rail_mrt_kajang,201545.0,2.0
2019-08-27,rail_lrt_ampang,200860.0,3.0
2019-08-27,rail_monorail,35092.0,4.0
2019-08-28,rail_lrt_kj,320276.0,1.0
2019-08-28,rail_mrt_kajang,204147.0,2.0
2019-08-28,rail_lrt_ampang,203171.0,3.0
2019-08-28,rail_monorail,35039.0,4.0
2019-08-29,rail_lrt_kj,323181.0,1.0
2019-08-29,rail_lrt_ampang,206195.0,2.0
2019-08-29,rail_mrt_kajang,205260.0,3.0
2019-08-29,rail_monorail,36746.0,4.0
2019-08-30,rail_lrt_kj,336081.0,1.0
2019-08-30,rail_lrt_ampang,239780.0,2.0
2019-08-30,rail_mrt_kajang,226389.0,3.0
2019-08-30,rail_monorail,42462.0,4.0
2019-08-31,rail_lrt_kj,157237.0,1.0
2019-08-31,rail_mrt_kajang,137105.0,2.0
2019-08-31,rail_lrt_ampang,130203.0,3.0
2019-08-31,rail_monorail,36995.0,4.0
2019-09-01,rail_lrt_kj,132125.0,1.0
2019-09-01,rail_mrt_kajang,114032.0,2.0
2019-09-01,rail_lrt_ampang,109399.0,3.0
2019-09-01,rail_monorail,31250.0,4.0
2019-09-02,rail_lrt_kj,128923.0,1.0
2019-09-02,rail_lrt_ampang,111950.0,2.0
2019-09-02,rail_mrt_kajang,106456.0,3.0
2019-09-02,rail_monorail,25069.0,4.0
2019-09-03,rail_lrt_kj,305003.0,1.0
2019-09-03,rail_lrt_ampang,198633.0,2.0
2019-09-03,rail_mrt_kajang,194378.0,3.0
2019-09-03,rail_monorail,33267.0,4.0
2019-09-04,rail_lrt_kj,311893.0,1.0
2019-09-04,rail_mrt_kajang,200166.0,2.0
2019-09-04,rail_lrt_ampang,199500.0,3.0
2019-09-04,rail_monorail,33784.0,4.0
2019-09-05,rail_lrt_kj,313881.0,1.0
2019-09-05,rail_lrt_ampang,202333.0,2.0
2019-09-05,rail_mrt_kajang,201419.0,3.0
2019-09-05,rail_monorail,34631.0,4.0
2019-09-06,rail_lrt_kj,336870.0,1.0
2019-09-06,rail_lrt_ampang,231864.0,2.0
2019-09-06,rail_mrt_kajang,220867.0,3.0
2019-09-06,rail_monorail,38972.0,4.0
2019-09-07,rail_lrt_kj,160811.0,1.0
2019-09-07,rail_lrt_ampang,151491.0,2.0
2019-09-07,rail_mrt_kajang,131342.0,3.0
2019-09-07,rail_monorail,32580.0,4.0
2019-09-08,rail_lrt_kj,141862.0,1.0
2019-09-08,rail_lrt_ampang,131942.0,2.0
2019-09-08,rail_mrt_kajang,118293.0,3.0
2019-09-08,rail_monorail,31791.0,4.0
2019-09-09,rail_lrt_kj,129724.0,1.0
2019-09-09,rail_mrt_kajang,111329.0,2.0
2019-09-09,rail_lrt_ampang,109299.0,3.0
2019-09-09,rail_monorail,25327.0,4.0
2019-09-10,rail_lrt_kj,313362.0,1.0
2019-09-10,rail_lrt_ampang,219570.0,2.0
2019-09-10,rail_mrt_kajang,201480.0,3.0
2019-09-10,rail_monorail,34250.0,4.0
2019-09-11,rail_lrt_kj,313226.0,1.0
2019-09-11,rail_mrt_kajang,204092.0,2.0
2019-09-11,rail_lrt_ampang,201990.0,3.0
2019-09-11,rail_monorail,33671.0,4.0
2019-09-12,rail_lrt_kj,318064.0,1.0
2019-09-12,rail_mrt_kajang,205272.0,2.0
2019-09-12,rail_lrt_ampang,204719.0,3.0
2019-09-12,rail_monorail,34417.0,4.0
2019-09-13,rail_lrt_kj,335426.0,1.0
2019-09-13,rail_lrt_ampang,229205.0,2.0
2019-09-13,rail_mrt_kajang,220812.0,3.0
2019-09-13,rail_monorail,38897.0,4.0
2019-09-14,rail_lrt_kj,157164.0,1.0
2019-09-14,rail_lrt_ampang,148881.0,2.0
2019-09-14,rail_mrt_kajang,125436.0,3.0
2019-09-14,rail_monorail,31339.0,4.0
2019-09-15,rail_lrt_kj,134168.0,1.0
2019-09-15,rail_mrt_kajang,115038.0,2.0
2019-09-15,rail_lrt_ampang,109530.0,3.0
2019-09-15,rail_monorail,30260.0,4.0
2019-09-16,rail_lrt_kj,128690.0,1.0
2019-09-16,rail_mrt_kajang,109475.0,2.0
2019-09-16,rail_lrt_ampang,108528.0,3.0
2019-09-16,rail_monorail,25396.0,4.0
2019-09-17,rail_lrt_kj,304026.0,1.0
2019-09-17,rail_lrt_ampang,198566.0,2.0
2019-09-17,rail_mrt_kajang,197304.0,3.0
2019-09-17,rail_monorail,32824.0,4.0
2019-09-18,rail_lrt_kj,308099.0,1.0
2019-09-18,rail_mrt_kajang,200833.0,2.0
2019-09-18,rail_lrt_ampang,197265.0,3.0
2019-09-18,rail_monorail,34218.0,4.0
2019-09-19,rail_lrt_kj,301043.0,1.0
2019-09-19,rail_mrt_kajang,197453.0,2.0
2019-09-19,rail_lrt_ampang,191367.0,3.0
2019-09-19,rail_monorail,34449.0,4.0
2019-09-20,rail_lrt_kj,315313.0,1.0
2019-09-20,rail_mrt_kajang,208026.0,2.0
2019-09-20,rail_lrt_ampang,203482.0,3.0
2019-09-20,rail_monorail,38193.0,4.0
2019-09-21,rail_lrt_kj,150278.0,1.0
2019-09-21,rail_mrt_kajang,125723.0,2.0
2019-09-21,rail_lrt_ampang,125702.0,3.0
2019-09-21,rail_monorail,30478.0,4.0
2019-09-22,rail_lrt_kj,119962.0,1.0
2019-09-22,rail_mrt_kajang,102947.0,2.0
2019-09-22,rail_lrt_ampang,101176.0,3.0
2019-09-22,rail_monorail,24860.0,4.0
2019-09-23,rail_lrt_kj,301297.0,1.0
2019-09-23,rail_lrt_ampang,196337.0,2.0
2019-09-23,rail_mrt_kajang,195137.0,3.0
2019-09-23,rail_monorail,33966.0,4.0
2019-09-24,rail_lrt_kj,311940.0,1.0
2019-09-24,rail_mrt_kajang,198857.0,2.0
2019-09-24,rail_lrt_ampang,196912.0,3.0
2019-09-24,rail_monorail,34432.0,4.0
2019-09-25,rail_lrt_kj,314682.0,1.0
2019-09-25,rail_mrt_kajang,203745.0,2.0
2019-09-25,rail_lrt_ampang,198886.0,3.0
2019-09-25,rail_monorail,35168.0,4.0
2019-09-26,rail_lrt_kj,319728.0,1.0
2019-09-26,rail_mrt_kajang,204872.0,2.0
2019-09-26,rail_lrt_ampang,204790.0,3.0
2019-09-26,rail_monorail,36602.0,4.0
2019-09-27,rail_lrt_kj,341312.0,1.0
2019-09-27,rail_lrt_ampang,224414.0,2.0
2019-09-27,rail_mrt_kajang,222079.0,3.0
2019-09-27,rail_monorail,41130.0,4.0
2019-09-28,rail_lrt_kj,166196.0,1.0
2019-09-28,rail_lrt_ampang,146496.0,2.0
2019-09-28,rail_mrt_kajang,134629.0,3.0
2019-09-28,rail_monorail,35722.0,4.0
2019-09-29,rail_lrt_kj,145896.0,1.0
2019-09-29,rail_lrt_ampang,126166.0,2.0
